"2009-03-31","Maharashtra","Videocon Telecommunications","0"
"2009-03-31","Maharashtra","Vodafone Essar","284.18"
"2009-03-31","MP","Bharti Airtel Ltd","256.36"
"2009-03-31","MP","Etisalat DB Telecom ","0"
"2009-03-31","MP","Idea Cellular ","267.038"
"2009-03-31","MP","Vodafone Essar","7.26875"
"2009-03-31","Mumbai","Aircel Limited","0"
"2009-03-31","Mumbai","Bharti Airtel Ltd","259.22"
"2009-03-31","Mumbai","Etisalat DB Telecom ","0"
"2009-03-31","Mumbai","Idea Cellular ","37.56"
"2009-03-31","Mumbai ","Loop Mobile","126.73"
"2009-03-31","Mumbai","Uninor","0"
"2009-03-31","Mumbai ","Vodafone Essar","409.32"
"2009-03-31","NE","Dishnet Wireless","56.8583"
"2009-03-31","NE","Idea Cellular ","0"
"2009-03-31","NE","Reliance Telecom","18.5167"
"2009-03-31","North East ","Bharti Airtel Ltd","69.8833"
"2009-03-31","North East","S Tel Pvt. Ltd","0"
"2009-03-31","North East","Vodafone Essar","3.23167"
"2009-03-31","Orissa","Bharti Airtel Ltd","198.932"
"2009-03-31","Orissa","Dishnet Wireless","21.21"
"2009-03-31","Orissa","Idea Cellular ","0"
"2009-03-31","Orissa","Reliance Telecom","56.5783"
"2009-03-31","Orissa","S Tel Pvt. Ltd","0"
"2009-03-31","Orissa","Uninor","0"
"2009-03-31","Orissa","Videocon Telecommunications","0"
"2009-03-31","Orissa","Vodafone Essar","15.2817"
"2009-03-31","Punjab","Bharti Airtel Ltd","319.024"
"2009-03-31","Punjab","Etisalat DB Telecom ","0"
"2009-03-31","Punjab","Spice Commns.","160.25"
"2009-03-31","Punjab","Vodafone Essar","128.038"
"2009-03-31","Rajasthan","Aircel Limited","0"
"2009-03-31","Rajasthan","Bharti Airtel Ltd","430.775"
"2009-03-31","Rajasthan","Etisalat DB Telecom ","0"
"2009-03-31","Rajasthan","Idea Cellular ","50.0625"
"2009-03-31","Rajasthan","Videocon Telecommunications","0"
"2009-03-31","Rajasthan","Vodafone Essar","231.613"
"2009-03-31","Tamil Nadu","Aircel Limited","310.629"
"2009-03-31","Tamil Nadu","Idea Cellular ","0"
"2009-03-31","Tamil Nadu","Uninor","0"
"2009-03-31","Tamil Nadu ","Vodafone Essar","275.574"
"2009-03-31","Tamilnadu","Videocon Telecommunications","0"
"2009-03-31","TN & Chennai","Bharti Airtel Ltd","571.565"
"2009-03-31","TN& Chennai","Etisalat DB Telecom ","0"
"2009-03-31","U.P(E)","Videocon Telecommunications","0"
"2009-03-31","U.P(W)","Videocon Telecommunications","0"
"2009-03-31","UP (E)","Aircel Limited","0"
"2009-03-31","UP (E)","Bharti Airtel Ltd","341.381"
"2009-03-31","UP (E)","Idea Cellular ","91.025"
"2009-03-31","UP (E)","Uninor","0"
"2009-03-31","UP (East)","Vodafone Essar","399.513"
"2009-03-31","UP (W)","Aircel Limited","0"
"2009-03-31","UP (W)","Uninor","0"
"2009-03-31","UP (W)","Vodafone Essar","229.025"
"2009-03-31","UP(E)","Etisalat DB Telecom ","0"
"2009-03-31","UP(W)","Bharti Airtel Ltd","145.562"
"2009-03-31","UP(W)","Etisalat DB Telecom ","0"
"2009-03-31","UP(West)","Idea Cellular ","240.825"
"2009-03-31","W.B","Videocon Telecommunications","0"
"2009-03-31","WB","Bharti Airtel Ltd","174.173"
"2009-03-31","WB","Dishnet Wireless","18.9837"
"2009-03-31","WB","Idea Cellular ","0"
"2009-03-31","WB","Reliance Telecom","34.1125"
"2009-03-31","WB","Vodafone Essar","230.363"
"2009-03-31","West Bengal","Uninor","0"
"2009-06-30","A.P.","Bharti Airtel Ltd","728.19"
"2009-06-30","AP","Aircel Limited","3.908"
"2009-06-30","AP","Etisalat DB Telecom ","0"
"2009-06-30","AP","Idea Cellular ","330.68"
"2009-06-30","AP","Uninor","0"
"2009-06-30","AP","Videocon Telecommunications","0"
"2009-06-30","AP","Vodafone Essar","236.05"
"2009-06-30","Assam","Bharti Airtel Ltd","116.533"
"2009-06-30","Assam","Dishnet Wireless","79.1"
"2009-06-30","Assam","Idea Cellular ","0"
"2009-06-30","Assam","Reliance Telecom","53.1667"
"2009-06-30","Assam","S Tel Pvt. Ltd","0"
"2009-06-30","Assam","Vodafone Essar","7.68167"
"2009-06-30","Bihar","Bharti Airtel Ltd","491.575"
"2009-06-30","Bihar","Dishnet Wireless","38.7467"
"2009-06-30","Bihar","Etisalat DB Telecom ","0"
"2009-06-30","Bihar","Idea Cellular ","43.0817"
"2009-06-30","Bihar","Reliance Telecom","96.1667"
"2009-06-30","Bihar","S Tel Pvt. Ltd","0"
"2009-06-30","Bihar","Uninor","0"
"2009-06-30","Bihar","Videocon Telecommunications","0"
"2009-06-30","Bihar","Vodafone Essar","35.8167"
"2009-06-30","Chennai","Aircel Cellular ","104.53"
"2009-06-30","Chennai","Vodafone Essar","108.85"
"2009-06-30","Delhi","Aircel Limited","9.16"
"2009-06-30","Delhi","Bharti Airtel Ltd","459.9"
"2009-06-30","Delhi","Etisalat DB Telecom ","0"
"2009-06-30","Delhi","Idea Cellular ","146.52"
"2009-06-30","Delhi","Vodafone Essar","352.7"
"2009-06-30","Gujarat","Aircel Limited","0"
"2009-06-30","Gujarat","Bharti Airtel Ltd","228.07"
"2009-06-30","Gujarat","Etisalat DB Telecom ","0"
"2009-06-30","Gujarat","Idea Cellular ","210.486"
"2009-06-30","Gujarat","Uninor","0"
"2009-06-30","Gujarat","Videocon Telecommunications","0"
"2009-06-30","Gujarat","Vodafone Essar","506.85"
"2009-06-30","H.P","Bharti Airtel Ltd","67.5067"
"2009-06-30","Haryana","Bharti Airtel Ltd","79.0912"
"2009-06-30","Haryana","Etisalat DB Telecom ","0"
"2009-06-30","Haryana","Idea Cellular ","87.995"
"2009-06-30","Haryana","Videocon Telecommunications","0"
"2009-06-30","Haryana","Vodafone Essar","106.438"
"2009-06-30","Himachal Pradesh","Videocon Telecommunications","0"
"2009-06-30","HP","Dishnet Wireless","3.93833"
"2009-06-30","HP","Idea Cellular ","7.16333"
"2009-06-30","HP","Reliance Telecom","21.6667"
"2009-06-30","HP","S Tel Pvt. Ltd","0"
"2009-06-30","HP","Vodafone Essar","3.2"
"2009-06-30","J & K","Bharti Airtel Ltd","132.767"
"2009-06-30","J & K","Dishnet Wireless","49.2333"
"2009-06-30","J & K","Vodafone Essar","2.98333"
"2009-06-30","J&K","Idea Cellular ","0"
"2009-06-30","Karnataka","Aircel Limited","5.66"
"2009-06-30","Karnataka","Bharti Airtel Ltd","749.15"
"2009-06-30","Karnataka","Etisalat DB Telecom ","0"
"2009-06-30","Karnataka","Spice Commns.","94.56"
"2009-06-30","Karnataka","Uninor","0"
"2009-06-30","Karnataka","Videocon Telecommunications","0"
"2009-06-30","Karnataka","Vodafone Essar","217.35"
"2009-06-30","Kerala","Aircel Limited","4.2225"
"2009-06-30","Kerala","Bharti Airtel Ltd","143.75"
"2009-06-30","Kerala","Etisalat DB Telecom ","0"
"2009-06-30","Kerala","Idea Cellular ","277.744"
"2009-06-30","Kerala","Uninor","0"
"2009-06-30","Kerala","Videocon Telecommunications","0"
"2009-06-30","Kerala","Vodafone Essar","187.966"
"2009-06-30","Kolkata","Aircel Limited","7.209"
"2009-06-30","Kolkata","Bharti Airtel Ltd","155.559"
"2009-06-30","Kolkata","Idea Cellular ","0"
"2009-06-30","Kolkata","Reliable Internet","23"
"2009-06-30","Kolkata","Uninor","0"
"2009-06-30","Kolkata","Vodafone Essar","166.84"
"2009-06-30","M.P","Reliance Telecom","84"
"2009-06-30","Madhya Pradesh","Videocon Telecommunications","0"
"2009-06-30","Maharashtra","Aircel Limited","0"
"2009-06-30","Maharashtra","Bharti Airtel Ltd","349.8"
"2009-06-30","Maharashtra","Etisalat DB Telecom ","0"
"2009-06-30","Maharashtra ","Idea Cellular ","482.649"
"2009-06-30","Maharashtra","Uninor","0"
"2009-06-30","Maharashtra","Videocon Telecommunications","0"
"2009-06-30","Maharashtra","Vodafone Essar","291.314"
"2009-06-30","MP","Bharti Airtel Ltd","274.8"
"2009-06-30","MP","Etisalat DB Telecom ","0"
"2009-06-30","MP","Idea Cellular ","285.166"
"2009-06-30","MP","Vodafone Essar","9.51125"
"2009-06-30","Mumbai","Aircel Limited","0"
"2009-06-30","Mumbai","Bharti Airtel Ltd","238.71"
"2009-06-30","Mumbai","Etisalat DB Telecom ","0"
"2009-06-30","Mumbai","Idea Cellular ","38.494"
"2009-06-30","Mumbai ","Loop Mobile","120.56"
"2009-06-30","Mumbai","Uninor","0"
"2009-06-30","Mumbai ","Vodafone Essar","423.58"
"2009-06-30","NE","Dishnet Wireless","56.7567"
"2009-06-30","NE","Idea Cellular ","0"
"2009-06-30","NE","Reliance Telecom","13"
"2009-06-30","North East ","Bharti Airtel Ltd","76.0267"
"2009-06-30","North East","S Tel Pvt. Ltd","0"
"2009-06-30","North East","Vodafone Essar","7.43667"
"2009-06-30","Orissa","Bharti Airtel Ltd","201.888"
"2009-06-30","Orissa","Dishnet Wireless","24.6217"
"2009-06-30","Orissa","Idea Cellular ","0"
"2009-06-30","Orissa","Reliance Telecom","56.6667"
"2009-06-30","Orissa","S Tel Pvt. Ltd","0"
"2009-06-30","Orissa","Uninor","0"
"2009-06-30","Orissa","Videocon Telecommunications","0"
"2009-06-30","Orissa","Vodafone Essar","15.9633"
"2009-06-30","Punjab","Bharti Airtel Ltd","309.2"
"2009-06-30","Punjab","Etisalat DB Telecom ","0"
"2009-06-30","Punjab","Spice Commns.","160.663"
"2009-06-30","Punjab","Vodafone Essar","127.416"
"2009-06-30","Rajasthan","Aircel Limited","0"
"2009-06-30","Rajasthan","Bharti Airtel Ltd","451.729"
"2009-06-30","Rajasthan","Etisalat DB Telecom ","0"
"2009-06-30","Rajasthan","Idea Cellular ","51.2125"
"2009-06-30","Rajasthan","Videocon Telecommunications","0"
"2009-06-30","Rajasthan","Vodafone Essar","238.124"
"2009-06-30","Tamil Nadu","Aircel Limited","317.908"
"2009-06-30","Tamil Nadu","Idea Cellular ","0"
"2009-06-30","Tamil Nadu","Uninor","0"
"2009-06-30","Tamil Nadu ","Vodafone Essar","294.49"
"2009-06-30","Tamilnadu","Videocon Telecommunications","0"
"2009-06-30","TN & Chennai","Bharti Airtel Ltd","588.7"
"2009-06-30","TN& Chennai","Etisalat DB Telecom ","0"
"2009-06-30","U.P(E)","Videocon Telecommunications","0"
"2009-06-30","U.P(W)","Videocon Telecommunications","0"
"2009-06-30","UP (E)","Aircel Limited","1.5825"
"2009-06-30","UP (E)","Bharti Airtel Ltd","364.3"
"2009-06-30","UP (E)","Idea Cellular ","99.95"
"2009-06-30","UP (E)","Uninor","0"
"2009-06-30","UP (East)","Vodafone Essar","416"
"2009-06-30","UP (W)","Aircel Limited","2.13875"
"2009-06-30","UP (W)","Uninor","0"
"2009-06-30","UP (W)","Vodafone Essar","228.399"
"2009-06-30","UP(E)","Etisalat DB Telecom ","0"
"2009-06-30","UP(W)","Bharti Airtel Ltd","145.55"
"2009-06-30","UP(W)","Etisalat DB Telecom ","0"
"2009-06-30","UP(West)","Idea Cellular ","248.988"
"2009-06-30","W.B","Videocon Telecommunications","0"
"2009-06-30","WB","Bharti Airtel Ltd","174.413"
"2009-06-30","WB","Dishnet Wireless","20.7875"
"2009-06-30","WB","Idea Cellular ","0"
"2009-06-30","WB","Reliance Telecom","37.625"
"2009-06-30","WB","Vodafone Essar","228.062"
"2009-06-30","West Bengal","Uninor","0"
"2009-09-30","A.P.","Bharti Airtel Ltd","715.9"
"2009-09-30","AP","Aircel Limited","9"
"2009-09-30","AP","Etisalat DB Telecom ","0"
"2009-09-30","AP","Idea Cellular ","314.2"
"2009-09-30","AP","Uninor","0"
"2009-09-30","AP","Videocon Telecommunications","0"
"2009-09-30","AP","Vodafone Essar","219.4"
"2009-09-30","Assam","Bharti Airtel Ltd","117.667"
"2009-09-30","Assam","Dishnet Wireless","90.5"
"2009-09-30","Assam","Idea Cellular ","0"
"2009-09-30","Assam","Reliance Telecom","63.8333"
"2009-09-30","Assam","S Tel Pvt. Ltd","0"
"2009-09-30","Assam","Vodafone Essar","11.6667"
"2009-09-30","Bihar","Bharti Airtel Ltd","475.333"
"2009-09-30","Bihar","Dishnet Wireless","36"
"2009-09-30","Bihar","Etisalat DB Telecom ","0"
"2009-09-30","Bihar","Idea Cellular ","52.5"
"2009-09-30","Bihar","Reliance Telecom","85.5"
"2009-09-30","Bihar","S Tel Pvt. Ltd","0"
"2009-09-30","Bihar","Uninor","0"
"2009-09-30","Bihar","Videocon Telecommunications","0"
"2009-09-30","Bihar","Vodafone Essar","47.6667"
"2009-09-30","Chennai","Aircel Cellular ","106.136"
"2009-09-30","Chennai","Vodafone Essar","105.91"
"2009-09-30","Delhi","Aircel Limited","20"
"2009-09-30","Delhi","Bharti Airtel Ltd","464.2"
"2009-09-30","Delhi","Etisalat DB Telecom ","0"
"2009-09-30","Delhi","Idea Cellular ","147.2"
"2009-09-30","Delhi","Vodafone Essar","353.7"
"2009-09-30","Gujarat","Aircel Limited","0"
"2009-09-30","Gujarat","Bharti Airtel Ltd","218.2"
"2009-09-30","Gujarat","Etisalat DB Telecom ","0"
"2009-09-30","Gujarat","Idea Cellular ","206"
"2009-09-30","Gujarat","Uninor","0"
"2009-09-30","Gujarat","Videocon Telecommunications","0"
"2009-09-30","Gujarat","Vodafone Essar","478.3"
"2009-09-30","H.P","Bharti Airtel Ltd","69.95"
"2009-09-30","Haryana","Bharti Airtel Ltd","75.125"
"2009-09-30","Haryana","Etisalat DB Telecom ","0"
"2009-09-30","Haryana","Idea Cellular ","84.625"
"2009-09-30","Haryana","Videocon Telecommunications","0"
"2009-09-30","Haryana","Vodafone Essar","98.375"
"2009-09-30","Himachal Pradesh","Videocon Telecommunications","0"
"2009-09-30","HP","Dishnet Wireless","4.16667"
"2009-09-30","HP","Idea Cellular ","7.83333"
"2009-09-30","HP","Reliance Telecom","24"
"2009-09-30","HP","S Tel Pvt. Ltd","0"
"2009-09-30","HP","Vodafone Essar","4.16667"
"2009-09-30","J & K","Bharti Airtel Ltd","135.667"
"2009-09-30","J & K","Dishnet Wireless","43.1667"
"2009-09-30","J & K","Vodafone Essar","5.16667"
"2009-09-30","J&K","Idea Cellular ","0"
"2009-09-30","Karnataka","Aircel Limited","9.3"
"2009-09-30","Karnataka","Bharti Airtel Ltd","736.4"
"2009-09-30","Karnataka","Etisalat DB Telecom ","0"
"2009-09-30","Karnataka","Spice Commns.","92.8"
"2009-09-30","Karnataka","Uninor","0"
"2009-09-30","Karnataka","Videocon Telecommunications","0"
"2009-09-30","Karnataka","Vodafone Essar","203.3"
"2009-09-30","Kerala","Aircel Limited","2.875"
"2009-09-30","Kerala","Bharti Airtel Ltd","144.875"
"2009-09-30","Kerala","Etisalat DB Telecom ","0"
"2009-09-30","Kerala","Idea Cellular ","278.25"
"2009-09-30","Kerala","Uninor","0"
"2009-09-30","Kerala","Videocon Telecommunications","0"
"2009-09-30","Kerala","Vodafone Essar","187.875"
"2009-09-30","Kolkata","Aircel Limited","13.9"
"2009-09-30","Kolkata","Bharti Airtel Ltd","157.1"
"2009-09-30","Kolkata","Idea Cellular ","0"
"2009-09-30","Kolkata","Reliable Internet","42.7"
"2009-09-30","Kolkata","Uninor","0"
"2009-09-30","Kolkata","Vodafone Essar","171.3"
"2009-09-30","M.P","Reliance Telecom","86.375"
"2009-09-30","Madhya Pradesh","Videocon Telecommunications","0"
"2009-09-30","Maharashtra","Aircel Limited","1.8344"
"2009-09-30","Maharashtra","Bharti Airtel Ltd","324.6"
"2009-09-30","Maharashtra","Etisalat DB Telecom ","0"
"2009-09-30","Maharashtra ","Idea Cellular ","453"
"2009-09-30","Maharashtra","Uninor","0"
"2009-09-30","Maharashtra","Videocon Telecommunications","0"
"2009-09-30","Maharashtra","Vodafone Essar","279.3"
"2009-09-30","MP","Bharti Airtel Ltd","251.25"
"2009-09-30","MP","Etisalat DB Telecom ","0"
"2009-09-30","MP","Idea Cellular ","274.5"
"2009-09-30","MP","Vodafone Essar","13.25"
"2009-09-30","Mumbai","Aircel Limited","12.9"
"2009-09-30","Mumbai","Bharti Airtel Ltd","240.8"
"2009-09-30","Mumbai","Etisalat DB Telecom ","0"
"2009-09-30","Mumbai","Idea Cellular ","42.4"
"2009-09-30","Mumbai ","Loop Mobile","118.8"
"2009-09-30","Mumbai","Uninor","0"
"2009-09-30","Mumbai ","Vodafone Essar","412.1"
"2009-09-30","NE","Dishnet Wireless","69"
"2009-09-30","NE","Idea Cellular ","0"
"2009-09-30","NE","Reliance Telecom","14.6667"
"2009-09-30","North East ","Bharti Airtel Ltd","80.6667"
"2009-09-30","North East","S Tel Pvt. Ltd","0"
"2009-09-30","North East","Vodafone Essar","9.66667"
"2009-09-30","Orissa","Bharti Airtel Ltd","187.167"
"2009-09-30","Orissa","Dishnet Wireless","24"
"2009-09-30","Orissa","Idea Cellular ","6.83333"
"2009-09-30","Orissa","Reliance Telecom","49.5"
"2009-09-30","Orissa","S Tel Pvt. Ltd","0"
"2009-09-30","Orissa","Uninor","0"
"2009-09-30","Orissa","Videocon Telecommunications","0"
"2009-09-30","Orissa","Vodafone Essar","17.3333"
"2009-09-30","Punjab","Bharti Airtel Ltd","303.625"
"2009-09-30","Punjab","Etisalat DB Telecom ","0"
"2009-09-30","Punjab","Spice Commns.","156.25"
"2009-09-30","Punjab","Vodafone Essar","124.75"
"2009-09-30","Rajasthan","Aircel Limited","0"
"2009-09-30","Rajasthan","Bharti Airtel Ltd","436.875"
"2009-09-30","Rajasthan","Etisalat DB Telecom ","0"
"2009-09-30","Rajasthan","Idea Cellular ","52"
"2009-09-30","Rajasthan","Videocon Telecommunications","0"
"2009-09-30","Rajasthan","Vodafone Essar","222.625"
"2009-09-30","Tamil Nadu","Aircel Limited","316.1"
"2009-09-30","Tamil Nadu","Idea Cellular ","6.2"
"2009-09-30","Tamil Nadu","Uninor","0"
"2009-09-30","Tamil Nadu ","Vodafone Essar","287.9"
"2009-09-30","Tamilnadu","Videocon Telecommunications","0"
"2009-09-30","TN & Chennai","Bharti Airtel Ltd","603.6"
"2009-09-30","TN& Chennai","Etisalat DB Telecom ","0"
"2009-09-30","U.P(E)","Videocon Telecommunications","0"
"2009-09-30","U.P(W)","Videocon Telecommunications","0"
"2009-09-30","UP (E)","Aircel Limited","4.5"
"2009-09-30","UP (E)","Bharti Airtel Ltd","347.125"
"2009-09-30","UP (E)","Idea Cellular ","99.625"
"2009-09-30","UP (E)","Uninor","0"
"2009-09-30","UP (East)","Vodafone Essar","387.5"
"2009-09-30","UP (W)","Aircel Limited","5.5"
"2009-09-30","UP (W)","Uninor","0"
"2009-09-30","UP (W)","Vodafone Essar","200.25"
"2009-09-30","UP(E)","Etisalat DB Telecom ","0"
"2009-09-30","UP(W)","Bharti Airtel Ltd","147.375"
"2009-09-30","UP(W)","Etisalat DB Telecom ","0"
"2009-09-30","UP(West)","Idea Cellular ","250.75"
"2009-09-30","W.B","Videocon Telecommunications","0"
"2009-09-30","WB","Bharti Airtel Ltd","171.5"
"2009-09-30","WB","Dishnet Wireless","30.5"
"2009-09-30","WB","Idea Cellular ","0"
"2009-09-30","WB","Reliance Telecom","21.25"
"2009-09-30","WB","Vodafone Essar","233.625"
"2009-09-30","West Bengal","Uninor","0"
"2009-12-31","A.P.","Bharti Airtel Ltd","685.481"
"2009-12-31","AP","Aircel Limited","6.966"
"2009-12-31","AP","Etisalat DB Telecom ","0"
"2009-12-31","AP","Idea Cellular ","299.393"
"2009-12-31","AP","Uninor","0"
"2009-12-31","AP","Videocon Telecommunications","0"
"2009-12-31","AP","Vodafone Essar","205.238"
"2009-12-31","Assam","Bharti Airtel Ltd","112.382"
"2009-12-31","Assam","Dishnet Wireless","84.269"
"2009-12-31","Assam","Idea Cellular ","0"
"2009-12-31","Assam","Reliance Telecom","67.3333"
"2009-12-31","Assam","S Tel Pvt. Ltd","0"
"2009-12-31","Assam","Vodafone Essar","15.7917"
"2009-12-31","Bihar","Bharti Airtel Ltd","461.467"
"2009-12-31","Bihar","Dishnet Wireless","49.1583"
"2009-12-31","Bihar","Etisalat DB Telecom ","0"
"2009-12-31","Bihar","Idea Cellular ","63.6892"
"2009-12-31","Bihar","Reliance Telecom","74.6667"
"2009-12-31","Bihar","S Tel Pvt. Ltd","0"
"2009-12-31","Bihar","Uninor","0"
"2009-12-31","Bihar","Videocon Telecommunications","0"
"2009-12-31","Bihar","Vodafone Essar","58.1417"
"2009-12-31","Chennai","Aircel Cellular ","73.729"
"2009-12-31","Chennai","Vodafone Essar","101.613"
"2009-12-31","Delhi","Aircel Limited","8.303"
"2009-12-31","Delhi","Bharti Airtel Ltd","438.964"
"2009-12-31","Delhi","Etisalat DB Telecom ","0"
"2009-12-31","Delhi","Idea Cellular ","138.676"
"2009-12-31","Delhi","Vodafone Essar","356.321"
"2009-12-31","Gujarat","Aircel Limited","0"
"2009-12-31","Gujarat","Bharti Airtel Ltd","204.719"
"2009-12-31","Gujarat","Etisalat DB Telecom ","0"
"2009-12-31","Gujarat","Idea Cellular ","210.395"
"2009-12-31","Gujarat","Uninor","0"
"2009-12-31","Gujarat","Videocon Telecommunications","0"
"2009-12-31","Gujarat","Vodafone Essar","489.096"
"2009-12-31","H.P","Bharti Airtel Ltd","66.8267"
"2009-12-31","Haryana","Bharti Airtel Ltd","67.4788"
"2009-12-31","Haryana","Etisalat DB Telecom ","0"
"2009-12-31","Haryana","Idea Cellular ","80.5788"
"2009-12-31","Haryana","Videocon Telecommunications","0"
"2009-12-31","Haryana","Vodafone Essar","90.0525"
"2009-12-31","Himachal Pradesh","Videocon Telecommunications","0"
"2009-12-31","HP","Dishnet Wireless","5.675"
"2009-12-31","HP","Idea Cellular ","5.43667"
"2009-12-31","HP","Reliance Telecom","24.5"
"2009-12-31","HP","S Tel Pvt. Ltd","0"
"2009-12-31","HP","Vodafone Essar","3.25167"
"2009-12-31","J & K","Bharti Airtel Ltd","72.685"
"2009-12-31","J & K","Dishnet Wireless","40.7917"
"2009-12-31","J & K","Vodafone Essar","4.12"
"2009-12-31","J&K","Idea Cellular ","0"
"2009-12-31","Karnataka","Aircel Limited","11.5374"
"2009-12-31","Karnataka","Bharti Airtel Ltd","716.383"
"2009-12-31","Karnataka","Etisalat DB Telecom ","0"
"2009-12-31","Karnataka","Spice Commns.","100.426"
"2009-12-31","Karnataka","Uninor","0"
"2009-12-31","Karnataka","Videocon Telecommunications","0"
"2009-12-31","Karnataka","Vodafone Essar","201.313"
"2009-12-31","Kerala","Aircel Limited","6.63375"
"2009-12-31","Kerala","Bharti Airtel Ltd","123.87"
"2009-12-31","Kerala","Etisalat DB Telecom ","0"
"2009-12-31","Kerala","Idea Cellular ","276.05"
"2009-12-31","Kerala","Uninor","0"
"2009-12-31","Kerala","Videocon Telecommunications","0"
"2009-12-31","Kerala","Vodafone Essar","193.742"
"2009-12-31","Kolkata","Aircel Limited","15.1745"
"2009-12-31","Kolkata","Bharti Airtel Ltd","139.72"
"2009-12-31","Kolkata","Idea Cellular ","0"
"2009-12-31","Kolkata","Reliable Internet","31"
"2009-12-31","Kolkata","Uninor","0"
"2009-12-31","Kolkata","Vodafone Essar","167.751"
"2009-12-31","M.P","Reliance Telecom","105.25"
"2009-12-31","Madhya Pradesh","Videocon Telecommunications","0"
"2009-12-31","Maharashtra","Aircel Limited","3.361"
"2009-12-31","Maharashtra","Bharti Airtel Ltd","310.431"
"2009-12-31","Maharashtra","Etisalat DB Telecom ","0"
"2009-12-31","Maharashtra ","Idea Cellular ","481.034"
"2009-12-31","Maharashtra","Uninor","0"
"2009-12-31","Maharashtra","Videocon Telecommunications","0"
"2009-12-31","Maharashtra","Vodafone Essar","293.484"
"2009-12-31","MP","Bharti Airtel Ltd","241.711"
"2009-12-31","MP","Etisalat DB Telecom ","0"
"2009-12-31","MP","Idea Cellular ","274.389"
"2009-12-31","MP","Vodafone Essar","18.4888"
"2009-12-31","Mumbai","Aircel Limited","6.164"
"2009-12-31","Mumbai","Bharti Airtel Ltd","233.033"
"2009-12-31","Mumbai","Etisalat DB Telecom ","0"
"2009-12-31","Mumbai","Idea Cellular ","44.233"
"2009-12-31","Mumbai ","Loop Mobile","121.465"
"2009-12-31","Mumbai","Uninor","0"
"2009-12-31","Mumbai ","Vodafone Essar","416.253"
"2009-12-31","NE","Dishnet Wireless","66.9275"
"2009-12-31","NE","Idea Cellular ","0"
"2009-12-31","NE","Reliance Telecom","10"
"2009-12-31","North East ","Bharti Airtel Ltd","78.5513"
"2009-12-31","North East","S Tel Pvt. Ltd","0"
"2009-12-31","North East","Vodafone Essar","11.0283"
"2009-12-31","Orissa","Bharti Airtel Ltd","171.053"
"2009-12-31","Orissa","Dishnet Wireless","31.6215"
"2009-12-31","Orissa","Idea Cellular ","7.541"
"2009-12-31","Orissa","Reliance Telecom","56.1667"
"2009-12-31","Orissa","S Tel Pvt. Ltd","0"
"2009-12-31","Orissa","Uninor","0"
"2009-12-31","Orissa","Videocon Telecommunications","0"
"2009-12-31","Orissa","Vodafone Essar","20.5483"
"2009-12-31","Punjab","Bharti Airtel Ltd","299.712"
"2009-12-31","Punjab","Etisalat DB Telecom ","0"
"2009-12-31","Punjab","Spice Commns.","155.822"
"2009-12-31","Punjab","Vodafone Essar","125.973"
"2009-12-31","Rajasthan","Aircel Limited","0"
"2009-12-31","Rajasthan","Bharti Airtel Ltd","427.436"
"2009-12-31","Rajasthan","Etisalat DB Telecom ","0"
"2009-12-31","Rajasthan","Idea Cellular ","59.6925"
"2009-12-31","Rajasthan","Videocon Telecommunications","0"
"2009-12-31","Rajasthan","Vodafone Essar","219.584"
"2009-12-31","Tamil Nadu","Aircel Limited","324.889"
"2009-12-31","Tamil Nadu","Idea Cellular ","12.3257"
"2009-12-31","Tamil Nadu","Uninor","0"
"2009-12-31","Tamil Nadu ","Vodafone Essar","282.994"
"2009-12-31","Tamilnadu","Videocon Telecommunications","0"
"2009-12-31","TN & Chennai","Bharti Airtel Ltd","584.48"
"2009-12-31","TN& Chennai","Etisalat DB Telecom ","0"
"2009-12-31","U.P(E)","Videocon Telecommunications","0"
"2009-12-31","U.P(W)","Videocon Telecommunications","0"
"2009-12-31","UP (E)","Aircel Limited","6.42625"
"2009-12-31","UP (E)","Bharti Airtel Ltd","351.685"
"2009-12-31","UP (E)","Idea Cellular ","114.408"
"2009-12-31","UP (E)","Uninor","0"
"2009-12-31","UP (East)","Vodafone Essar","389.922"
"2009-12-31","UP (W)","Aircel Limited","7.41625"
"2009-12-31","UP (W)","Uninor","0"
"2009-12-31","UP (W)","Vodafone Essar","199.185"
"2009-12-31","UP(E)","Etisalat DB Telecom ","0"
"2009-12-31","UP(W)","Bharti Airtel Ltd","143.954"
"2009-12-31","UP(W)","Etisalat DB Telecom ","0"
"2009-12-31","UP(West)","Idea Cellular ","257.992"
"2009-12-31","W.B","Videocon Telecommunications","0"
"2009-12-31","WB","Bharti Airtel Ltd","168.768"
"2009-12-31","WB","Dishnet Wireless","29.9688"
"2009-12-31","WB","Idea Cellular ","0"
"2009-12-31","WB","Reliance Telecom","38.75"
"2009-12-31","WB","Vodafone Essar","235.725"
"2009-12-31","West Bengal","Uninor","0"
"2010-03-31","A.P.","Bharti Airtel Ltd","722.108"
"2010-03-31","AP","Aircel Limited","17.3763"
"2010-03-31","AP","Etisalat DB Telecom ","0"
"2010-03-31","AP","Idea Cellular ","290.96"
"2010-03-31","AP","Uninor","5.6763"
"2010-03-31","AP","Videocon Telecommunications","0"
"2010-03-31","AP","Vodafone Essar","204.222"
"2010-03-31","Assam","Bharti Airtel Ltd","120.311"
"2010-03-31","Assam","Dishnet Wireless","97.5398"
"2010-03-31","Assam","Idea Cellular ","1.4815"
